,Fulham,Nott'ham Forest,Bournemouth,Everton,Leeds United,West Ham,Huddersfield,Aston Villa,Burnley,Sheffield Utd,Cardiff City,Manchester Utd,Watford,Newcastle Utd,Leicester City,Liverpool,Brentford,Southampton,Wolves,Brighton,Tottenham,Arsenal,Norwich City,Crystal Palace,Chelsea,West Brom,Manchester City,Luton Town
811,54,63,42,30,0,42,0,60,54,33,0,66,0,81,0,93,81,0,39,54,66,54,0,45,69,0,81,33
812,33,51,45,54,0,54,0,63,54,30,0,75,0,93,0,90,39,0,63,66,57,81,0,39,54,0,75,24
813,72,36,54,39,0,30,0,42,21,45,0,69,0,75,0,81,81,0,30,60,63,78,0,72,63,0,102,27
814,45,36,21,39,0,81,0,78,48,33,0,69,0,57,0,87,75,0,54,48,60,99,0,57,60,0,84,9
815,24,36,36,69,0,48,0,81,51,30,0,60,0,69,0,84,81,0,45,57,57,60,0,60,72,0,99,21
816,39,42,42,36,0,39,0,63,57,33,0,75,0,96,0,93,63,0,45,30,42,96,0,66,51,0,75,57
817,57,42,54,21,0,36,0,72,45,45,0,66,0,99,0,72,75,0,69,45,93,57,0,48,51,0,78,15
818,87,36,39,33,0,45,0,42,51,48,0,75,0,60,0,69,75,0,51,75,57,72,0,27,87,0,81,30
819,24,69,24,66,0,72,0,75,12,24,0,81,0,66,0,66,48,0,60,75,60,87,0,63,42,0,102,24
820,51,72,33,36,0,63,0,51,42,27,0,72,0,84,0,90,90,0,36,54,63,72,0,57,24,0,105,18
821,42,60,48,48,0,42,0,66,33,39,0,72,0,105,0,84,66,0,51,45,69,96,0,33,33,0,81,27
822,69,45,39,54,0,36,0,60,27,12,0,72,0,66,0,93,51,0,57,57,75,96,0,57,45,0,96,33
823,36,33,30,24,0,24,0,69,72,48,0,75,0,93,0,54,69,0,66,78,63,78,0,69,42,0,87,30
824,51,27,51,24,0,63,0,69,51,21,0,78,0,57,0,87,90,0,39,69,75,72,0,27,60,0,96,33
825,45,42,21,48,0,45,0,66,24,48,0,72,0,87,0,93,66,0,66,90,57,69,0,66,51,0,60,24
826,30,42,48,45,0,57,0,54,33,24,0,90,0,84,0,45,66,0,36,66,87,81,0,84,48,0,93,27
827,30,48,66,51,0,42,0,54,36,36,0,84,0,72,0,81,72,0,36,81,75,96,0,39,45,0,93,3
828,18,39,15,69,0,42,0,78,48,72,0,63,0,72,0,87,81,0,57,75,39,66,0,57,48,0,87,27
829,45,39,51,24,0,51,0,48,39,54,0,69,0,66,0,69,84,0,63,24,72,72,0,69,84,0,84,33
830,45,36,27,36,0,54,0,90,12,48,0,93,0,69,0,66,66,0,60,72,54,63,0,60,78,0,99,12
831,51,54,36,66,0,54,0,66,21,45,0,87,0,48,0,87,63,0,54,60,33,60,0,60,60,0,90,45
832,42,45,42,81,0,42,0,66,33,33,0,60,0,48,0,63,87,0,42,72,75,87,0,51,57,0,102,12
833,57,36,39,57,0,51,0,75,27,42,0,69,0,87,0,60,63,0,45,54,108,72,0,57,60,0,63,18
834,24,69,30,45,0,27,0,84,33,42,0,75,0,54,0,84,51,0,48,54,69,102,0,87,42,0,93,27
835,12,36,15,15,0,42,0,66,57,45,0,75,0,84,0,90,42,0,75,66,78,81,0,69,51,0,105,36
836,36,42,57,36,0,54,0,78,18,51,0,54,0,51,0,78,72,0,36,75,72,87,0,36,63,0,102,42
837,45,51,57,36,0,39,0,72,42,51,0,66,0,75,0,87,45,0,24,96,63,57,0,54,63,0,87,30
838,36,75,45,60,0,51,0,54,36,9,0,66,0,57,0,93,72,0,48,66,81,60,0,54,33,0,108,36
839,66,48,84,69,0,30,0,84,45,24,0,87,0,45,0,90,48,0,42,63,57,54,0,51,75,0,69,9
840,51,30,51,45,0,33,0,51,24,21,0,87,0,90,0,105,93,0,45,63,60,84,0,48,45,0,87,27
841,54,60,39,57,0,24,0,69,57,36,0,99,0,72,0,66,57,0,42,45,57,99,0,51,36,0,96,24
842,42,45,33,30,0,78,0,51,27,39,0,51,0,54,0,102,72,0,54,57,45,96,0,54,81,0,111,18
843,54,54,18,51,0,42,0,57,30,21,0,57,0,93,0,81,81,0,48,63,78,93,0,42,57,0,102,18
844,51,72,42,42,0,54,0,48,63,51,0,78,0,60,0,84,81,0,33,54,45,81,0,30,54,0,87,30
845,42,51,33,39,0,45,0,66,54,48,0,81,0,84,0,93,72,0,39,48,57,87,0,39,45,0,99,18
846,72,48,27,81,0,66,0,66,33,24,0,72,0,66,0,72,54,0,54,45,66,96,0,33,42,0,90,33
847,69,54,39,51,0,72,0,60,39,33,0,93,0,81,0,63,51,0,51,42,69,54,0,63,48,0,99,9
848,27,33,51,51,0,60,0,81,42,18,0,66,0,69,0,99,81,0,33,81,63,75,0,39,39,0,93,39
849,54,69,27,60,0,57,0,78,36,24,0,87,0,78,0,75,75,0,33,48,81,66,0,51,36,0,90,15
850,78,51,72,27,0,75,0,69,24,27,0,90,0,72,0,96,63,0,33,57,48,72,0,60,18,0,90,18
851,45,45,21,36,0,72,0,90,66,18,0,66,0,39,0,93,57,0,57,78,66,54,0,42,60,0,102,33
852,39,36,51,57,0,69,0,36,63,12,0,75,0,75,0,66,51,0,63,66,33,78,0,96,51,0,87,36
853,69,66,69,24,0,57,0,90,30,15,0,66,0,78,0,102,54,0,36,45,51,72,0,48,63,0,72,33
854,42,39,15,42,0,63,0,63,60,24,0,84,0,75,0,42,87,0,60,75,51,87,0,57,60,0,90,24
855,36,63,21,27,0,48,0,81,36,27,0,90,0,75,0,96,57,0,42,66,81,72,0,72,57,0,63,30
856,39,42,24,72,0,48,0,78,57,45,0,72,0,78,0,60,90,0,45,30,45,66,0,45,81,0,102,21
857,39,45,60,51,0,27,0,69,54,48,0,63,0,69,0,93,87,0,48,54,54,81,0,45,66,0,78,9
858,39,39,36,57,0,24,0,72,60,27,0,87,0,90,0,87,57,0,51,57,75,69,0,45,33,0,111,24
859,60,63,48,57,0,54,0,87,33,21,0,69,0,51,0,81,54,0,39,69,69,60,0,51,84,0,81,9
860,36,30,30,57,0,39,0,78,24,45,0,69,0,63,0,63,81,0,66,81,78,81,0,45,60,0,90,24
861,54,33,51,48,0,42,0,48,12,51,0,99,0,66,0,84,63,0,30,75,42,84,0,75,57,0,99,27
862,39,30,39,30,0,33,0,84,18,42,0,75,0,84,0,93,66,0,42,42,81,72,0,63,57,0,111,39
863,42,36,60,30,0,51,0,60,39,51,0,87,0,105,0,48,57,0,54,48,93,84,0,42,48,0,87,18
864,45,57,54,24,0,60,0,45,45,48,0,66,0,87,0,69,84,0,21,60,78,84,0,60,51,0,84,18
865,66,60,54,45,0,42,0,63,36,15,0,78,0,75,0,93,39,0,63,78,45,66,0,42,51,0,96,33
866,69,39,33,27,0,54,0,66,45,30,0,63,0,75,0,96,45,0,42,63,84,93,0,75,27,0,93,21
867,48,33,48,48,0,45,0,48,45,33,0,78,0,87,0,63,63,0,27,84,66,78,0,69,72,0,87,18
868,57,54,42,33,0,69,0,75,42,45,0,66,0,75,0,66,39,0,90,60,33,87,0,51,33,0,96,27
869,39,63,54,24,0,24,0,78,45,21,0,69,0,81,0,93,75,0,33,90,57,93,0,39,66,0,75,21
870,57,60,42,54,0,24,0,39,45,21,0,90,0,90,0,60,60,0,66,69,48,96,0,54,36,0,96,33
871,57,30,39,48,0,33,0,66,45,27,0,45,0,90,0,51,93,0,51,75,66,90,0,60,54,0,93,27
872,84,33,24,42,0,63,0,63,45,51,0,54,0,57,0,81,45,0,39,60,87,99,0,72,48,0,72,21
873,63,45,57,57,0,57,0,51,33,36,0,93,0,66,0,51,39,0,57,69,36,90,0,48,66,0,90,36
874,66,81,39,36,0,63,0,75,48,33,0,54,0,72,0,90,57,0,36,84,54,48,0,33,45,0,96,30
